,3600,10800,18000,25200,32400,39600,46800,54000,61200,68400,75600,82800,90000,97200,104400,111600,118800,126000,133200,140400,147600,154800,162000,169200,176400,183600,190800,198000,205200,212400,219600,226800,234000,241200,248400,255600,262800,270000,277200,284400,291600,298800,306000,313200,320400,327600,334800,342000,349200,356400,363600,370800,378000,385200,392400,399600,406800,414000,421200,428400,435600,442800,450000,457200,464400,471600,478800,486000,493200,500400,507600,514800,522000,529200,536400,543600,550800,558000,565200,572400,579600,586800,594000,601200
0,1.8565653676953325e-05,5.30193537352693e-05,8.318405551623516e-05,0.0001133491472564141,0.00014256315257889693,0.0001705191666309669,0.00019745342868080865,0.00022353125965897855,0.0002483169186500156,0.00027309751133778687,0.0002978784243952333,0.0003226596578286278,0.00034744121164420605,0.00037163037988480196,0.00039363816209235053,0.00041518848811357884,0.0004366768432049195,0.0004571503230668128,0.0004774135237646804,0.0004957326978110391,0.0005140521087076411,0.000532371756458964,0.0005506916410696894,0.0005690117625443877,0.000586140938113285,0.0006023066081867016,0.0006184724872755343,0.0006338699782252507,0.0006484196020113223,0.0006624311195824925,0.000676442818321521,0.0006904546982318682,0.000703475602087574,0.0007142552945990458,0.0007250351264947071,0.0007351212892254821,0.0007448238600649137,0.0007545265563634329,0.0007642293781236117,0.0007739323253478555,0.0007836353980385328,0.0007933385961980491,0.0008030419198289581,0.0008127453689336465,0.0008224489435145385,0.0008321526435740393,0.0008418564691146287,0.000851560420138712,0.0008612644966487504,0.0008708046600349925,0.000878353720689784,0.0008859028789665232,0.0008934521348672453,0.0009010014883937637,0.000908550939547966,0.0009161004883317947,0.0009236501347470635,0.0009311998787957521,0.0009387497204797294,0.0009462996598008644,0.0009538496967610813,0.0009613998313622862,0.0009689500636063294,0.0009765003934950981,0.0009840508210305539,0.000991601346214473,0.000999151969048891,0.0010067026895356028,0.0010142535076765509,0.00102180442347366,0.0010293554369287066,0.0010369065480436885,0.0010444577568204383,0.001052009063260954,0.001059560467367049,0.0010671119691405921,0.0010746635685835078,0.0010822152656977206,0.0010897670604850807,0.001097318952947494,0.0011048709430869403,0.0011124230309051408,0.0011199752164041676,0.0011275274995857971
