community_id,delta,deltadensity
0,1940400,0.5446468312574473
0,1947600,0.5462812657618105
0,1954800,0.5479387391737989
0,1962000,0.5491828863673457
0,1969200,0.5504082175247917
0,1976400,0.551651193980264
0,1983600,0.5529121996478987
0,1990800,0.5541916296604447
0,1998000,0.5554898907820603
0,2005200,0.5568074018394765
0,2012400,0.5581445941724789
0,2019600,0.5595019121047319
0,2026800,0.560879813436023
0,2034000,0.5622787699570705
0,2041200,0.5636992679881139
0,2048400,0.5651418089425783
0,2055600,0.5666069099171829
0,2062800,0.5680951043099537
0,2070000,0.5696069424676947
0,2077200,0.5711429923645632
0,2084400,0.5727038403135134
0,2091600,0.5742900917124727
0,2098800,0.5759023718272555
0,2106000,0.5775413266133305
0,2113200,0.5792076235787208
0,2120400,0.58090195269045
0,2127600,0.5826250273271256
0,2134800,0.5843775852804217
0,2142000,0.5861603898084118
0,2149200,0.5879742307439153
0,2156400,0.589819925661237
0,2163600,0.591331564348531
0,2170800,0.5924457906272026
0,2178000,0.5935801139265698
0,2185200,0.5947350829221982
0,2192400,0.5959112664458533
0,2199600,0.5971092544196552
0,2206800,0.5983198120739865
0,2214000,0.5993533032225531
0,2221200,0.6004065015529984
0,2228400,0.6014799761725441
0,2235600,0.6025743183144266
0,2242800,0.6036901424237329
0,2250000,0.6047583952469893
0,2257200,0.6056959488793409
0,2264400,0.6066524650695331
0,2271600,0.6074177391205642
0,2278800,0.6081824046332268
0,2286000,0.6089630198299463
0,2293200,0.6097600889968822
0,2300400,0.6105741379055283
0,2307600,0.6112714718396792
0,2314800,0.6118778394156661
0,2322000,0.612497550655168
0,2329200,0.613131050917413
0,2336400,0.6137788056037349
0,2343600,0.614441301297821
0,2350800,0.6151190469847054
0,2358000,0.6158125753549205
0,2365200,0.6165224442008316
0,2372400,0.617249237912847
0,2379600,0.617993569083939
0,2386800,0.618756080231732
0,2394000,0.6195374456483376
0,2401200,0.6203383733891237
0,2408400,0.6211596074127544
0,2415600,0.6220019298860892
0,2422800,0.6228661636689529
0,2430000,0.6237531749953735
0,2437200,0.6246638763696463
0,2444400,0.6255992296975812
0,2451600,0.6265602496755192
0,2458800,0.627548007462222
0,2466000,0.6285636346615636
0,2473200,0.6296083276471613
0,2480400,0.6306833522636898
0,2487600,0.6317900489437204
0,2494800,0.6329298382835771
0,2502000,0.6341042271269731
0,2509200,0.6353148152112127
0,2516400,0.6365633024375986
0,2523600,0.6378514968355284
0,2530800,0.6391813232987458
0,2538000,0.6405548331825222
0,2545200,0.6419742148624028
0,2552400,0.6434418053688287
0,2559600,0.6449601032277329
0,2566800,0.6465317826555221
0,2574000,0.6481597092780829
0,2581200,0.6498469575681916
0,2588400,0.6515968302245592
0,2595600,0.6532229138033168
0,2602800,0.6534335079250356
0,2610000,0.6536101633746092
0,2617200,0.6537939013713716
0,2624400,0.6539851565632172
0,2631600,0.6541843999058955
0,2638800,0.6543921425350463
0,2646000,0.6546089401445517
0,2653200,0.6548353979501673
0,2660400,0.6550721763317895
0,2667600,0.6553199972651343
0,2674800,0.655579651674754
0,2682000,0.6558520078661397
0,2689200,0.6561380212262965
0,2696400,0.6564387454211364
0,2703600,0.656755345366263
0,2710800,0.6570891123076987
0,2718000,0.657441481424142
0,2725200,0.6578140524567248
0,2732400,0.658208613991702
0,2739600,0.6586271721736519
0,2746800,0.659071984821865
0,2754000,0.6595456021745538
0,2761200,0.6600509158133362
0,2768400,0.6605912177504234
0,2775600,0.6611702722296935
0,2782800,0.6617924035519738
0,2790000,0.6624626042579577
0,2797200,0.663186669395298
0,2804400,0.6639713645144825
0,2811600,0.6648246377104786
0,2818800,0.6657558897985376
0,2826000,0.6667763221091677
0,2833200,0.667899389226483
0,2840400,0.6691413955692841
0,2847600,0.6705222921142778
0,2854800,0.6720667562355479
0,2862000,0.673805679422537
0,2869200,0.675778254693996
0,2876400,0.6780349660453692
0,2883600,0.6806419699855077
0,2890800,0.6836876890914522
0,2898000,0.6872930401372407
0,2905200,0.6888888888888889
0,2912400,0.6888888888888889
0,2919600,0.6888888888888889
0,2926800,0.6888888888888889
0,2934000,0.6888888888888889
0,2941200,0.6888888888888889
0,2948400,0.6888888888888889
0,2955600,0.6888888888888889
0,2962800,0.6888888888888889
0,2970000,0.6888888888888889
1,3600,0.003292577293231556
1,10800,0.009641255025734223
1,18000,0.015950478360268215
1,25200,0.022213144843118707
1,32400,0.028321758826799652
1,39600,0.034282156359991885
1,46800,0.04008025921892976
1,54000,0.04577848344551398
1,61200,0.05127258730479986
1,68400,0.05673290989934568
1,75600,0.06192261882189903
1,82800,0.0649481724421159
1,90000,0.06796746143656797
1,97200,0.07093549240463977
1,104400,0.07376200540627745
1,111600,0.0765321096167115
1,118800,0.07928534559083421
1,126000,0.08203265716380685
1,133200,0.08477791221301105
1,140400,0.08748964786886562
1,147600,0.0901828415412588
1,154800,0.09287576006738571
1,162000,0.0955346252743361
1,169200,0.09809521985962139
1,176400,0.10059522959174554
1,183600,0.1030876453604605
1,190800,0.10544638081254472
1,198000,0.1077074717670193
1,205200,0.1098991972103238
1,212400,0.11201816891403792
1,219600,0.114138959120033
1,226800,0.11626321267204212
1,234000,0.11827575539891907
1,241200,0.12003490946936873
1,248400,0.12180075294083142
1,255600,0.12354229378693032
1,262800,0.12528520239635102
1,270000,0.12700317214571533
1,277200,0.12872015286180574
1,284400,0.13043745844121588
1,291600,0.13215051009956158
1,298800,0.13381580437984203
1,306000,0.1353200711262233
1,313200,0.13676733304044936
1,320400,0.13822244164404457
1,327600,0.13966526287043937
1,334800,0.14110270281183793
1,342000,0.14249352153772385
1,349200,0.14388733884750515
1,356400,0.14526750306301217
1,363600,0.14663624875770404
1,370800,0.14800860912071698
1,378000,0.14938857501690164
1,385200,0.15077620984600265
1,392400,0.15217157771439552
1,399600,0.15357366974933725
1,406800,0.1548887265184447
1,414000,0.1561903335583853
1,421200,0.15749927597772367
1,428400,0.15881561596094151
1,435600,0.16013619558900113
1,442800,0.1614438289317708
1,450000,0.16274605461591143
1,457200,0.16404480443955757
1,464400,0.1653424569826338
1,471600,0.1666120076227891
1,478800,0.16767175361117673
1,486000,0.16873474289630333
1,493200,0.16980389649789046
1,500400,0.17086425724059648
1,507600,0.1719215540532331
1,514800,0.17298503597297663
1,522000,0.17405475743266083
1,529200,0.1751115914845857
1,536400,0.1760955394260312
1,543600,0.17708531153102575
1,550800,0.17808095966446388
1,558000,0.17908253630889112
1,565200,0.18009009457372677
1,572400,0.18110368820465048
1,579600,0.1821233715931579
1,586800,0.18314919978629354
1,594000,0.18418122849655338
1,601200,0.1852195141119723
1,608400,0.1862358194290186
1,615600,0.18723587360621058
1,622800,0.1882420464797451
1,630000,0.18925439437656177
1,637200,0.19025906981251176
1,644400,0.1912067086340448
1,651600,0.19216021728314361
1,658800,0.19311965046722784
1,666000,0.1940850635756755
1,673200,0.19505651269048027
1,680400,0.19603405459711282
1,687600,0.19701774679558604
1,694800,0.1980076475117282
1,702000,0.19897760332165257
1,709200,0.19995355075564122
1,716400,0.20093571669830415
1,723600,0.2019241607739211
1,730800,0.20291894337146765
1,738000,0.20392012565691414
1,745200,0.2048798014793435
1,752400,0.205839856952507
1,759600,0.20677057535663732
1,766800,0.20768873958884923
1,774000,0.2086129071560789
1,781200,0.20954313712985026
1,788400,0.21047948935923871
1,795600,0.21142202448370692
1,802800,0.21237080394619604
1,810000,0.21332589000647798
1,817200,0.214287345754773
1,824400,0.21525523512564446
1,831600,0.21619638313976186
1,838800,0.21712108453368384
1,846000,0.21804726409027517
1,853200,0.2189562540917591
1,860400,0.2198714301242455
1,867600,0.22079285555086606
1,874800,0.22172059460308272
1,882000,0.22265471239561335
1,889200,0.2235952749416672
1,896400,0.22454234916849755
1,903600,0.22549600293327293
1,910800,0.22645630503928701
1,918000,0.22742332525250578
1,925200,0.2283971343184619
1,932400,0.22937780397951035
1,939600,0.23036540699244384
1,946800,0.23134902138548236
1,954000,0.23229133805057114
1,961200,0.2332403883212498
1,968400,0.23419624463180913
1,975600,0.23515898045918956
1,982800,0.2361286703418158
1,990000,0.23710538989882718
1,997200,0.23808921584974177
1,1004400,0.23899734782983487
1,1011600,0.23987316581584614
1,1018800,0.24075542637044867
1,1026000,0.24164420084394225
1,1033200,0.24253956164411755
1,1040400,0.24344158225592336
1,1047600,0.2443503372615707
1,1054800,0.24526590236109028
1,1062000,0.24618835439335104
1,1069200,0.24711777135756088
1,1076400,0.24805423243524907
1,1083600,0.24899781801275406
1,1090800,0.2499486097042273
1,1098000,0.2509066903751653
1,1105200,0.2518553765825659
1,1112400,0.25279603480742746
1,1119600,0.2537439882160957
1,1126800,0.25469932200457407
1,1134000,0.2556621227006517
1,1141200,0.25663247819003165
1,1148400,0.2576104777430702
1,1155600,0.25859621204215816
1,1162800,0.2595897732097463
1,1170000,0.26059125483704904
1,1177200,0.2616007520134286
1,1184400,0.2626183613564963
1,1191600,0.2636441810429355
1,1198800,0.2646783108400793
1,1206000,0.2657208521382532
1,1213200,0.26677190798391504
1,1220400,0.267831583113607
1,1227600,0.2688999839887465
1,1234800,0.2699772188312842
1,1242000,0.2710633976602457
1,1249200,0.2721586323291861
1,1256400,0.27326303656459133
1,1263600,0.27437672600524327
1,1270800,0.27549981824258146
1,1278000,0.27663243286209716
1,1285200,0.2777746914857761
1,1292400,0.27892671781563766
1,1299600,0.2800886376783935
1,1306800,0.28126057907125807
1,1314000,0.2824426722089549
1,1321200,0.283635049571947
1,1328400,0.284837845955934
1,1335600,0.286051198522645
1,1342800,0.28727524685198674
1,1350000,0.28851013299556694
1,1357200,0.2897560015316491
1,1364400,0.2910129996215812
1,1371600,0.2922812770677419
1,1378800,0.29356098637305394
1,1386000,0.29485228280211534
1,1393200,0.2961553244439953
1,1400400,0.29747027227675693
1,1407600,0.29879729023375007
1,1414800,0.3001365452717459
1,1422000,0.3014882074409568
1,1429200,0.3028524499570184
1,1436400,0.3042294492749856
1,1443600,0.3056193851654195
1,1450800,0.30702244079262175
1,1458000,0.30843880279510266
1,1465200,0.30986202192120477
1,1472400,0.3112656447047927
1,1479600,0.31268277134540823
1,1486800,0.3141135976601748
1,1494000,0.31555832327061867
1,1501200,0.31701715169551087
1,1508400,0.3184902904464441
1,1515600,0.3199779511262327
1,1522800,0.3214803495302369
1,1530000,0.3229977057507186
1,1537200,0.3245302442843215
1,1544400,0.32607819414280054
1,1551600,0.32764178896710777
1,1558800,0.3292212671449501
1,1566000,0.3308168719319515
1,1573200,0.33242885157654906
1,1580400,0.33405745944874654
1,1587600,0.33570295417287693
1,1594800,0.3373655997645193
1,1602000,0.339045665771711
1,1609200,0.3401357609758357
1,1616400,0.3412306215088074
1,1623600,0.34233713664062176
1,1630800,0.34345549345878196
1,1638000,0.3445858830766776
1,1645200,0.3457285007424547
1,1652400,0.3468835459514437
1,1659600,0.3480512225622798
1,1666800,0.3492317389168454
1,1674000,0.35042530796419863
1,1681200,0.3516321473886309
1,1688400,0.3528524797420227
1,1695600,0.35408653258066075
1,1702800,0.3553345386066985
1,1710000,0.35659673581444046
1,1717200,0.3578733676416473
1,1724400,0.3591646831260598
1,1731600,0.36047093706735683
1,1738800,0.36179239019476367
1,1746000,0.3631293093405509
1,1753200,0.3644819676196552
1,1760400,0.36585064461568384
1,1767600,0.36723562657356934
1,1774800,0.3686372065991443
1,1782000,0.37005568486594037
1,1789200,0.37149136882951345
1,1796400,0.37291846402874657
1,1803600,0.37427820459254585
1,1810800,0.37561214684660726
1,1818000,0.3769626716852128
1,1825200,0.37829606690005246
1,1832400,0.3796280351174714
1,1839600,0.38097687600247504
1,1846800,0.38234291219962757
1,1854000,0.38372647463254844
1,1861200,0.3851279027711769
1,1868400,0.38654754490945925
1,1875600,0.3879857584539306
1,1882800,0.3894429102237018
1,1890000,0.39091937676236793
1,1897200,0.39241554466241024
1,1904400,0.39376404345892774
1,1911600,0.39487141980584206
1,1918800,0.39597118078866367
1,1926000,0.39708601889492895
1,1933200,0.39821624631332053
1,1940400,0.39936218391137424
1,1947600,0.4005241615391845
1,1954800,0.4017025183459442
1,1962000,0.40289760310997613
1,1969200,0.40410977458290703
1,1976400,0.40533940184872247
1,1983600,0.40658686469843613
1,1990800,0.4078525540211924
1,1998000,0.4091368722126258
1,2005200,0.41044023360139514
1,2012400,0.4117630648948276
1,2019600,0.413105805644686
1,2026800,0.4144689087341285
1,2034000,0.41585284088698354
1,2041200,0.41725808320055874
1,2048400,0.41868513170325183
1,2055600,0.42013449793832003
1,2062800,0.42160670957525576
1,2070000,0.42310231105030666
1,2077200,0.42462186423776027
1,2084400,0.4261659491537459
1,2091600,0.4277351646944028
1,2098800,0.42933012941037957
1,2106000,0.43095148231977987
1,2113200,0.4325998837617925
1,2120400,0.43427601629340634
1,2127600,0.4359805856317574
1,2134800,0.4377143216448625
1,2142000,0.43947797939363487
1,2149200,0.44126563060394647
1,2156400,0.4429450975848706
1,2163600,0.4446454614056451
1,2170800,0.4463106764982149
1,2178000,0.4480059266589009
1,2185200,0.44973203188526695
1,2192400,0.4514898422983876
1,2199600,0.45328023953894514
1,2206800,0.455089368088673
1,2214000,0.45663277017721104
1,2221200,0.4582056027119718
1,2228400,0.45980871559019776
1,2235600,0.4614429917518252
1,2242800,0.4631093488010682
1,2250000,0.46480874072442463
1,2257200,0.46654215971188967
1,2264400,0.4683106380886831
1,2271600,0.4699179874285228
1,2278800,0.4714997778000773
1,2286000,0.4731145617567391
1,2293200,0.47476338246702826
1,2300400,0.47644732754412156
1,2307600,0.4781675314383121
1,2314800,0.47992517798570056
1,2322000,0.48172150312514306
1,2329200,0.4835577977965599
1,2336400,0.48543541103489196
1,2343600,0.48735575327528197
1,2350800,0.4893202998865039
1,2358000,0.49133059495124315
1,2365200,0.49338825531357955
1,2372400,0.49549497491597283
1,2379600,0.49711170132546884
1,2386800,0.4987047339586476
1,2394000,0.5003371567903564
1,2401200,0.5020104490846184
1,2408400,0.5037261651143551
1,2415600,0.5054859389767641
1,2422800,0.5072914897844892
1,2430000,0.5091446272672363
1,2437200,0.5110472578222077
1,2444400,0.5130013910558862
1,2451600,0.5150091468643401
1,2458800,0.5170727631045079
1,2466000,0.5191946039148071
1,2473200,0.5213771687501244
1,2480400,0.5236231022037622
1,2487600,0.5258139138381376
1,2494800,0.5279441548822944
1,2502000,0.5301390616326213
1,2509200,0.5324016239627262
1,2516400,0.5347350189505112
1,2523600,0.5371426257628966
1,2530800,0.5396280419836766
1,2538000,0.5421951015504407
1,2545200,0.544847894488639
1,2552400,0.5475907886564303
1,2559600,0.5504284537434714
1,2566800,0.5533658878010272
1,2574000,0.5564084466204406
1,2581200,0.5595618763232701
1,2588400,0.5628323495802939
1,2595600,0.566226505939719
1,2602800,0.5696064102220915
1,2610000,0.5731033290571458
1,2617200,0.5767404478844741
1,2624400,0.5805263706187078
1,2631600,0.5844704198934562
1,2638800,0.5885827137087619
1,2646000,0.5928742521011802
1,2653200,0.5973570153995311
1,2660400,0.6020440759143801
1,2667600,0.6069497252539643
1,2674800,0.6105452575963569
1,2682000,0.6138605609720195
1,2689200,0.6173421086232316
1,2696400,0.6209093831481939
1,2703600,0.6243208563991637
1,2710800,0.6279173099371161
1,2718000,0.6317142083059175
1,2725200,0.6357287892662337
1,2732400,0.6399803254498504
1,2739600,0.644490433754276
1,2746800,0.6492834429585744
1,2754000,0.6543868327562176
1,2761200,0.6598317609332154
1,2768400,0.6656537000528916
1,2775600,0.6718932111371216
1,2782800,0.6785968900139483
1,2790000,0.6858185330257018
1,2797200,0.6936205838030924
1,2804400,0.7020759434785137
1,2811600,0.7112702555076766
1,2818800,0.7213048169067712
1,2826000,0.7323003258628714
1,2833200,0.7444017601452818
1,2840400,0.757005712044324
1,2847600,0.7709098910201652
1,2854800,0.78646102382715
1,2862000,0.8039701553437673
1,2869200,0.8238319181362942
1,2876400,0.8465546330565838
1,2883600,0.8728044267184074
1,2890800,0.9034716216742631
1,2898000,0.9397737229381989
1,2905200,0.9583333333333334
1,2912400,0.9583333333333334
1,2919600,0.9583333333333334
1,2926800,0.9583333333333334
1,2934000,0.9583333333333334
1,2941200,0.9583333333333334
1,2948400,0.9583333333333334
1,2955600,0.9583333333333334
1,2962800,0.9583333333333334
1,2970000,0.9583333333333334
2,3600,0.002421983537239658
2,10800,0.007283591350060847
2,18000,0.011425773877732212
2,25200,0.013932327404611292
2,32400,0.015596852775900135
2,39600,0.01726953989133188
2,46800,0.018565068138555036
2,54000,0.01943205913921464
2,61200,0.020303332795914713
2,68400,0.021178920919633543
2,75600,0.02205885563718139
2,82800,0.02294316939513012
2,90000,0.023831894963801115
2,97200,0.024725065441313514
2,104400,0.025622714257693024
2,111600,0.026524875179042895
2,118800,0.027431582311777742
2,126000,0.028342870106921787
2,133200,0.029258773364472284
2,140400,0.030179327237829307
2,147600,0.031104567238293173
2,154800,0.03203452923963135
2,162000,0.032969249482714326
2,169200,0.03390876458022377
2,176400,0.034853111521432965
2,183600,0.035802327677061374
2,190800,0.03675645080420401
2,198000,0.03771551905133822
2,205200,0.03867957096340776
2,212400,0.03964864548698673
2,219600,0.04062278197552449
2,226800,0.041602020194672885
2,234000,0.042586400327697116
2,241200,0.04357596298097255
2,248400,0.044570749189568305
2,255600,0.0455708004229195
2,262800,0.04657615859058976
2,270000,0.047586866048125974
2,277200,0.04860296560300633
2,284400,0.049624500520684345
2,291600,0.05015128546082781
2,298800,0.0502861425347112
2,306000,0.05042172682686915
2,313200,0.05055804423550381
2,320400,0.05069510072277424
2,327600,0.05083290231566603
2,334800,0.050971455106874584
2,342000,0.05111076525570313
2,349200,0.05125083898897546
2,356400,0.05139168260196362
2,363600,0.05153330245933115
2,370800,0.05167570499609172
2,378000,0.05181889671858383
2,385200,0.05196288420546188
2,392400,0.05210767410870354
2,399600,0.05225327315463416
2,406800,0.0523996881449685
2,414000,0.05254692595786973
2,421200,0.05269499354902677
2,428400,0.05284389795274932
2,435600,0.05299364628308215
2,442800,0.05314424573493792
2,450000,0.05329570358524945
2,457200,0.053448027194141955
2,464400,0.053601224006125325
2,471600,0.053755301551306776
2,478800,0.053910267446624784
2,486000,0.05406612939710428
2,493200,0.05422289519713375
2,500400,0.054380572731764366
2,507600,0.054539169978032286
2,514800,0.05469869500630357
2,522000,0.05485915598164363
2,529200,0.05502056116520985
2,536400,0.05518291891566973
2,543600,0.05534623769064347
2,550800,0.05551052604817286
2,558000,0.05567579264821624
2,565200,0.05584204625416981
2,572400,0.056009295734417076
2,579600,0.05617755006390546
2,586800,0.05634681832575176
2,594000,0.05651710971287697
2,601200,0.05668843352967016
2,608400,0.05686079919368344
2,615600,0.057034216237357604
2,622800,0.057208694309779005
2,630000,0.05738424317846998
2,637200,0.057560872731210945
2,644400,0.05773859297789711
2,651600,0.05791741405242956
2,658800,0.0580973462146415
2,666000,0.05827839985226032
2,673200,0.058460585482906925
2,680400,0.05864391375613213
2,687600,0.05882839545549212
2,694800,0.05901404150066255
2,702000,0.059200862949593404
2,709200,0.0593888710007043
2,716400,0.05957807699512233
2,723600,0.059768492418962725
2,730800,0.0599601289056528
2,738000,0.06015299823830141
2,745200,0.06034711235211421
2,752400,0.0605424833368556
2,759600,0.060739123439358465
2,766800,0.06093704506608377
2,774000,0.06113626078572931
2,781200,0.06133678333189078
2,788400,0.06153862560577461
2,795600,0.061741800678965064
2,802800,0.061946321796246116
2,810000,0.062152202378479515
2,817200,0.06235945602554068
2,824400,0.06256809651931332
2,831600,0.06277813782674446
2,838800,0.06298959410296116
2,846000,0.06320247969445059
2,853200,0.06341680914230452
2,860400,0.06363259718553038
2,867600,0.06384985876442983
2,874800,0.0640686090240471
2,882000,0.06428886331768824
2,889200,0.06451063721051313
2,896400,0.06473394648320248
2,903600,0.06495880713570086
2,910800,0.06518523539103815
2,918000,0.06541324769923125
2,925200,0.06564286074126797
2,932400,0.06587409143317498
2,939600,0.06610695693017214
2,946800,0.06634147463091522
2,954000,0.06657766218182955
2,961200,0.06681553748153586
2,968400,0.06705511868537213
2,975600,0.06729642421001247
