,3600,10800,18000,25200,32400,39600,46800,54000,61200,68400,75600,82800,90000,97200,104400,111600,118800,126000,133200,140400,147600,154800,162000,169200,176400,183600,190800,198000,205200,212400,219600,226800,234000,241200,248400,255600,262800,270000,277200,284400,291600,298800,306000,313200,320400,327600,334800,342000,349200,356400,363600,370800,378000,385200,392400,399600,406800,414000,421200,428400,435600,442800,450000,457200,464400,471600,478800,486000,493200,500400,507600,514800,522000,529200,536400,543600,550800,558000,565200,572400,579600,586800,594000,601200
0,9.073250094626672e-06,2.717180720194223e-05,4.527059827980073e-05,6.336962333276519e-05,8.146888236538752e-05,9.956837538225294e-05,0.00011766810238783565,0.00013576806338669867,0.0001538682583833717,0.00017100625714144835,0.00018393561353216014,0.00019686513707795061,0.00020979482778199499,0.00022272468564755733,0.00023565471067792386,0.000248282336112271,0.00026056625590484825,0.000272850334514152,0.00028513457194335735,0.0002974189681955064,0.00030970352327364115,0.00032198823718089243,0.00033427310992037993,0.00034470493645570864,0.00035311128856779783,0.00036151774936988846,0.0003699243188640455,0.0003783309970523563,0.00038673778393700787,0.00039514467952000976,0.00040355168380358243,0.00041195879678972424,0.0004203660184806224,0.0004287733488783418,0.00043718078798499205,0.00044558833580268244,0.0004539959923335779,0.00046240375757969907,0.00047081163154318875,0.0004792196142261895,0.0004876277056307998,0.0004950496596511589,0.0005015183232628395,0.0005079870705207879,0.0005144559014267691,0.0005209248159823377,0.0005273938141890589,0.000533862896048709,0.0005403320615627649,0.000546801310732914,0.0005532706435608214,0.0005597400600479974,0.0005662095601961514,0.0005726791440069156,0.0005791488114817889,0.0005856185626225474,0.0005920883974307456,0.0005985583159080043,0.0006050283180559668,0.0006114984038762539,0.000617968573370442,0.0006244388265402079,0.000630909163387161,0.0006373795839129337,0.0006438500881191134,0.0006503206760073543,0.0006567913475792553,0.0006632621028364704,0.0006697329417806097,0.0006762038644133495,0.0006826748707362106,0.0006891459607508366,0.0006956171344588702,0.000702088391861988,0.0007085597329617776,0.0007150311577598489,0.0007215026662578561,0.0007279742584573757,0.0007344459343600396,0.0007409176939675132,0.0007473895372814065,0.000753861464303307,0.0007603334750348689,0.0007668055694777132
